mode: set
x-ui/web/service/inbound.go:29.55,31.2 1 0
x-ui/web/service/tgbot.go:4101.2,4101.28 1 0
x-ui/web/service/tgbot.go:4109.90,4120.16 3 0
x-ui/web/service/tgbot.go:4120.16,4123.3 2 0
x-ui/web/service/tgbot.go:4126.2,4126.17 1 0
x-ui/web/service/tgbot.go:4130.54,4133.16 2 0
x-ui/web/service/tgbot.go:4133.16,4136.3 2 0
x-ui/web/service/tgbot.go:4138.2,4138.24 1 0
x-ui/web/service/tgbot.go:4138.24,4141.3 2 0
x-ui/web/service/tgbot.go:4144.2,4145.35 2 0
x-ui/web/service/tgbot.go:4145.35,4149.3 3 0
x-ui/web/service/tgbot.go:4152.2,4159.100 4 0
x-ui/web/service/user.go:19.59,26.16 4 0
x-ui/web/service/user.go:26.16,28.3 1 0
x-ui/web/service/user.go:29.2,29.18 1 0
x-ui/web/service/user.go:32.101,41.35 4 0
x-ui/web/service/user.go:41.35,43.3 1 0
x-ui/web/service/user.go:43.8,43.23 1 0
x-ui/web/service/user.go:43.23,46.3 2 0
x-ui/web/service/user.go:48.2,48.56 1 0
x-ui/web/service/user.go:48.56,50.3 1 0
x-ui/web/service/user.go:52.2,53.16 2 0
x-ui/web/service/user.go:53.16,56.3 2 0
x-ui/web/service/user.go:58.2,58.21 1 0
x-ui/web/service/user.go:58.21,61.17 2 0
x-ui/web/service/user.go:61.17,64.4 2 0
x-ui/web/service/user.go:66.3,66.65 1 0
x-ui/web/service/user.go:66.65,68.4 1 0
x-ui/web/service/user.go:71.2,71.13 1 0
x-ui/web/service/user.go:74.82,78.16 3 0
x-ui/web/service/user.go:78.16,80.3 1 0
x-ui/web/service/user.go:82.2,83.16 2 0
x-ui/web/service/user.go:83.16,85.3 1 0
x-ui/web/service/user.go:87.2,87.21 1 0
x-ui/web/service/user.go:87.21,90.3 2 0
x-ui/web/service/user.go:92.2,95.8 1 0
x-ui/web/service/user.go:98.79,99.20 1 0
x-ui/web/service/user.go:99.20,101.3 1 0
x-ui/web/service/user.go:101.8,101.27 1 0
x-ui/web/service/user.go:101.27,103.3 1 0
x-ui/web/service/user.go:104.2,106.15 2 0
x-ui/web/service/user.go:106.15,108.3 1 0
x-ui/web/service/user.go:110.2,113.30 4 0
x-ui/web/service/user.go:113.30,117.3 3 0
x-ui/web/service/user.go:117.8,117.23 1 0
x-ui/web/service/user.go:117.23,119.3 1 0
x-ui/web/service/user.go:120.2,122.28 3 0
x-ui/web/service/warp.go:18.53,20.16 2 0
x-ui/web/service/warp.go:20.16,22.3 1 0
x-ui/web/service/warp.go:23.2,23.18 1 0
x-ui/web/service/warp.go:26.43,28.16 2 0
x-ui/web/service/warp.go:28.16,30.3 1 0
x-ui/web/service/warp.go:31.2,31.12 1 0
x-ui/web/service/warp.go:34.55,37.16 3 0
x-ui/web/service/warp.go:37.16,39.3 1 0
x-ui/web/service/warp.go:40.2,41.16 2 0
x-ui/web/service/warp.go:41.16,43.3 1 0
x-ui/web/service/warp.go:45.2,48.16 3 0
x-ui/web/service/warp.go:48.16,50.3 1 0
x-ui/web/service/warp.go:51.2,55.16 4 0
x-ui/web/service/warp.go:55.16,57.3 1 0
x-ui/web/service/warp.go:58.2,61.16 4 0
x-ui/web/service/warp.go:61.16,63.3 1 0
x-ui/web/service/warp.go:65.2,65.29 1 0
x-ui/web/service/warp.go:68.83,76.16 6 0
x-ui/web/service/warp.go:76.16,78.3 1 0
x-ui/web/service/warp.go:80.2,85.16 5 0
x-ui/web/service/warp.go:85.16,87.3 1 0
x-ui/web/service/warp.go:88.2,91.16 4 0
x-ui/web/service/warp.go:91.16,93.3 1 0
x-ui/web/service/warp.go:95.2,97.16 3 0
x-ui/web/service/warp.go:97.16,99.3 1 0
x-ui/web/service/warp.go:101.2,104.9 4 0
x-ui/web/service/warp.go:104.9,107.3 2 0
x-ui/web/service/warp.go:109.2,116.20 5 0
x-ui/web/service/warp.go:119.70,122.16 3 0
x-ui/web/service/warp.go:122.16,124.3 1 0
x-ui/web/service/warp.go:125.2,126.16 2 0
x-ui/web/service/warp.go:126.16,128.3 1 0
x-ui/web/service/warp.go:130.2,134.16 4 0
x-ui/web/service/warp.go:134.16,136.3 1 0
x-ui/web/service/warp.go:137.2,141.16 4 0
x-ui/web/service/warp.go:141.16,143.3 1 0
x-ui/web/service/warp.go:144.2,147.16 4 0
x-ui/web/service/warp.go:147.16,149.3 1 0
x-ui/web/service/warp.go:151.2,153.16 3 0
x-ui/web/service/warp.go:153.16,155.3 1 0
x-ui/web/service/warp.go:156.2,156.34 1 0
x-ui/web/service/warp.go:156.34,160.3 3 0
x-ui/web/service/warp.go:162.2,164.16 3 0
x-ui/web/service/warp.go:164.16,166.3 1 0
x-ui/web/service/warp.go:167.2,169.33 2 0
x-ui/web/service/xray.go:32.52,34.2 1 0
x-ui/web/service/xray.go:37.44,39.2 1 0
x-ui/web/service/xray.go:46.40,47.14 1 0
x-ui/web/service/xray.go:47.14,49.3 1 0
x-ui/web/service/xray.go:50.2,50.23 1 0
x-ui/web/service/xray.go:53.42,54.14 1 0
x-ui/web/service/xray.go:54.14,56.3 1 0
x-ui/web/service/xray.go:58.2,60.65 2 0
x-ui/web/service/xray.go:60.65,64.3 1 0
x-ui/web/service/xray.go:66.2,66.12 1 0
x-ui/web/service/xray.go:69.46,70.18 1 0
x-ui/web/service/xray.go:70.18,72.3 1 0
x-ui/web/service/xray.go:73.2,73.23 1 0
x-ui/web/service/xray.go:73.23,75.3 1 0
x-ui/web/service/xray.go:76.2,76.14 1 0
x-ui/web/service/xray.go:76.14,78.3 1 0
x-ui/web/service/xray.go:80.2,82.60 2 0
x-ui/web/service/xray.go:82.60,86.3 1 0
x-ui/web/service/xray.go:88.2,88.15 1 0
x-ui/web/service/xray.go:91.47,92.14 1 0
x-ui/web/service/xray.go:92.14,94.3 1 0
x-ui/web/service/xray.go:95.2,95.23 1 0
x-ui/web/service/xray.go:98.44,100.2 1 0
x-ui/web/service/xray.go:102.61,104.16 2 0
x-ui/web/service/xray.go:104.16,106.3 1 0
x-ui/web/service/xray.go:108.2,109.75 2 0
x-ui/web/service/xray.go:109.75,111.3 1 0
x-ui/web/service/xray.go:113.2,114.16 2 0
x-ui/web/service/xray.go:114.16,116.3 1 0
x-ui/web/service/xray.go:122.2,123.35 2 0
x-ui/web/service/xray.go:123.35,124.22 1 0
x-ui/web/service/xray.go:124.22,125.12 1 0
x-ui/web/service/xray.go:129.3,130.38 2 0
x-ui/web/service/xray.go:130.38,131.31 1 0
x-ui/web/service/xray.go:131.31,133.5 1 0
x-ui/web/service/xray.go:142.2,143.30 2 0
x-ui/web/service/xray.go:143.30,144.73 1 0
x-ui/web/service/xray.go:144.73,147.4 2 0
x-ui/web/service/xray.go:148.8,150.3 1 0
x-ui/web/service/xray.go:153.2,154.70 2 0
x-ui/web/service/xray.go:154.70,156.3 1 0
x-ui/web/service/xray.go:156.8,158.3 1 0
x-ui/web/service/xray.go:161.2,162.62 2 0
x-ui/web/service/xray.go:162.62,165.3 1 0
x-ui/web/service/xray.go:165.8,168.3 1 0
x-ui/web/service/xray.go:173.2,187.34 9 0
x-ui/web/service/xray.go:187.34,199.3 1 0
x-ui/web/service/xray.go:202.2,204.16 3 0
x-ui/web/service/xray.go:204.16,206.3 1 0
x-ui/web/service/xray.go:207.2,212.27 2 0
x-ui/web/service/xray.go:212.27,215.3 2 0
x-ui/web/service/xray.go:221.2,223.35 2 0
x-ui/web/service/xray.go:223.35,224.22 1 0
x-ui/web/service/xray.go:224.22,225.12 1 0
x-ui/web/service/xray.go:229.3,235.33 5 0
x-ui/web/service/xray.go:235.33,236.23 1 0
x-ui/web/service/xray.go:236.23,238.5 1 0
x-ui/web/service/xray.go:240.4,240.20 1 0
x-ui/web/service/xray.go:240.20,242.5 1 0
x-ui/web/service/xray.go:246.3,247.77 2 0
x-ui/web/service/xray.go:247.77,249.12 2 0
x-ui/web/service/xray.go:252.3,253.9 2 0
x-ui/web/service/xray.go:253.9,257.46 3 0
x-ui/web/service/xray.go:257.46,259.12 2 0
x-ui/web/service/xray.go:259.12,260.14 1 0
x-ui/web/service/xray.go:266.5,266.48 1 0
x-ui/web/service/xray.go:266.48,267.48 1 0
x-ui/web/service/xray.go:267.48,269.7 1 0
x-ui/web/service/xray.go:270.6,270.14 1 0
x-ui/web/service/xray.go:276.5,279.38 4 0
x-ui/web/service/xray.go:279.38,280.45 1 0
x-ui/web/service/xray.go:280.45,282.12 2 0
x-ui/web/service/xray.go:285.5,285.23 1 0
x-ui/web/service/xray.go:285.23,287.14 2 0
x-ui/web/service/xray.go:293.5,294.30 2 0
x-ui/web/service/xray.go:294.30,296.6 1 0
x-ui/web/service/xray.go:297.5,297.20 1 0
x-ui/web/service/xray.go:297.20,299.6 1 0
x-ui/web/service/xray.go:302.5,302.34 1 0
x-ui/web/service/xray.go:302.34,303.74 1 0
x-ui/web/service/xray.go:303.74,305.7 1 0
x-ui/web/service/xray.go:305.12,307.7 1 0
x-ui/web/service/xray.go:309.5,309.42 1 0
x-ui/web/service/xray.go:309.42,311.6 1 0
x-ui/web/service/xray.go:312.5,312.38 1 0
x-ui/web/service/xray.go:312.38,314.6 1 0
x-ui/web/service/xray.go:327.5,328.20 2 0
x-ui/web/service/xray.go:328.20,329.51 1 0
x-ui/web/service/xray.go:329.51,331.7 1 0
x-ui/web/service/xray.go:333.5,333.34 1 0
x-ui/web/service/xray.go:333.34,334.48 1 0
x-ui/web/service/xray.go:334.48,336.7 1 0
x-ui/web/service/xray.go:338.5,338.19 1 0
x-ui/web/service/xray.go:338.19,339.39 1 0
x-ui/web/service/xray.go:339.39,340.30 1 0
x-ui/web/service/xray.go:341.20,342.23 1 0
x-ui/web/service/xray.go:343.16,344.18 1 0
x-ui/web/service/xray.go:345.18,346.23 1 0
x-ui/web/service/xray.go:347.19,348.50 1 0
x-ui/web/service/xray.go:348.50,350.9 1 0
x-ui/web/service/xray.go:357.5,357.33 1 0
x-ui/web/service/xray.go:357.33,359.6 1 0
x-ui/web/service/xray.go:362.5,364.50 2 0
x-ui/web/service/xray.go:368.4,370.18 3 0
x-ui/web/service/xray.go:370.18,372.13 2 0
x-ui/web/service/xray.go:374.4,374.71 1 0
x-ui/web/service/xray.go:380.3,380.38 1 0
x-ui/web/service/xray.go:380.38,382.82 2 0
x-ui/web/service/xray.go:382.82,384.13 2 0
x-ui/web/service/xray.go:387.4,387.77 1 0
x-ui/web/service/xray.go:387.77,389.5 1 0
x-ui/web/service/xray.go:390.4,390.85 1 0
x-ui/web/service/xray.go:390.85,392.5 1 0
x-ui/web/service/xray.go:393.4,396.18 3 0
x-ui/web/service/xray.go:396.18,398.5 1 0
x-ui/web/service/xray.go:399.4,399.66 1 0
x-ui/web/service/xray.go:402.3,402.80 1 0
x-ui/web/service/xray.go:405.2,405.24 1 0
x-ui/web/service/xray.go:408.88,409.24 1 0
x-ui/web/service/xray.go:409.24,413.3 3 0
x-ui/web/service/xray.go:414.2,419.16 5 0
x-ui/web/service/xray.go:419.16,422.3 2 0
x-ui/web/service/xray.go:423.2,423.36 1 0
x-ui/web/service/xray.go:426.55,433.16 6 0
x-ui/web/service/xray.go:433.16,435.3 1 0
x-ui/web/service/xray.go:438.2,439.20 2 0
x-ui/web/service/xray.go:439.20,441.3 1 0
x-ui/web/service/xray.go:441.8,443.3 1 0
x-ui/web/service/xray.go:445.2,445.23 1 0
x-ui/web/service/xray.go:445.23,446.80 1 0
x-ui/web/service/xray.go:446.80,449.4 2 0
x-ui/web/service/xray.go:450.3,450.11 1 0
x-ui/web/service/xray.go:453.2,456.16 4 0
x-ui/web/service/xray.go:456.16,458.3 1 0
x-ui/web/service/xray.go:460.2,460.12 1 0
x-ui/web/service/xray.go:463.40,468.23 5 0
x-ui/web/service/xray.go:468.23,470.3 1 0
x-ui/web/service/xray.go:471.2,471.42 1 0
x-ui/web/service/xray.go:474.42,476.2 1 0
x-ui/web/service/xray.go:478.55,480.2 1 0
x-ui/web/service/xray.go:483.43,485.2 1 0
x-ui/web/service/xray_setting.go:15.76,16.59 1 0
x-ui/web/service/xray_setting.go:16.59,18.3 1 0
x-ui/web/service/xray_setting.go:19.2,19.76 1 0
x-ui/web/service/xray_setting.go:22.79,25.16 3 0
x-ui/web/service/xray_setting.go:25.16,27.3 1 0
x-ui/web/service/xray_setting.go:28.2,28.12 1 0
